28089 individus au total dans la vague
196 bacs dans le fichier

Id Bac;Nombre d'individus
99999;9249;0;0;0
99999;9251;5;5;5
99999;9256;0;0;0
99999;9269;0;0;0
99999;9274;0;0;0
99999;9279;21;23;21
99999;9284;0;0;0
99999;9288;9;10;9
99999;9304;0;0;0
99999;9305;0;0;0
99999;9309;4;5;4
99999;9314;0;0;0
99999;9317;21;23;21
99999;9322;0;0;0
99999;9327;6;6;6
99999;9328;5;5;5
99999;9342;21;23;21
99999;9357;1;1;1
99999;9359;4;4;4
99999;9368;2;2;2
99999;9384;0;0;0
99999;9413;21;23;21
99999;9425;0;0;0
99999;9431;0;0;0
99999;9444;0;0;0
99999;9461;0;0;0
99999;9471;0;0;0
99999;9473;16;16;16
99999;9474;0;0;0
99999;9490;4;4;4
99999;9492;5;6;5
99999;9498;3;3;3
99999;9518;0;0;0
99999;9520;0;0;0
99999;9524;0;0;0
99999;9536;0;0;0
99999;9540;0;0;0
99999;9541;1;1;1
99999;9559;0;0;0
99999;9567;5;5;5
99999;9569;5;5;5
99999;9574;0;0;0
99999;9583;0;0;0
99999;9598;19;21;19
99999;9609;0;0;0
99999;9612;21;23;21
99999;9613;0;0;0
99999;9614;21;23;21
99999;9617;0;0;0
99999;9625;0;0;0
99999;9634;2;2;2
99999;9646;48;48;48
99999;9647;0;0;0
99999;9656;0;0;0
99999;9667;0;0;0
99999;9673;5;5;5
99999;9674;0;0;0
99999;9680;5;5;5
99999;9682;0;0;0
99999;9692;0;0;0
99999;9707;5;5;5
99999;9711;0;0;0
99999;9712;2;2;2
99999;9732;2;2;2
99999;9735;0;0;0
99999;9747;0;0;0
99999;9762;11;11;11
99999;9767;0;0;0
99999;9768;0;0;0
99999;9774;0;0;0
99999;9776;37;37;37
99999;9797;9;10;9
99999;9813;0;0;0
99999;9814;6;6;6
99999;9816;0;0;0
99999;9823;0;0;0
99999;9842;0;0;0
99999;9843;0;0;0
99999;9844;6;6;6
99999;9847;5;5;5
99999;9851;1;1;1
99999;9868;21;23;21
99999;9886;37;37;37
99999;9888;0;0;0
99999;9900;0;0;0
99999;9915;0;0;0
99999;9918;0;0;0
99999;9920;0;0;0
99999;9922;0;0;0
99999;9924;4;5;4
99999;9933;3;3;3
99999;9939;0;0;0
99999;9949;0;0;0
99999;9968;1;1;1
99999;9976;0;0;0
99999;9981;4;4;4
99999;9985;0;0;0
99999;9988;5;5;5
99999;9992;5;5;5
99999;9998;0;0;0
99999;10011;0;0;0
99999;10014;0;0;0
99999;10016;4;5;4
99999;10017;2;2;2
99999;10022;14;15;14
99999;10034;0;0;0
99999;10043;0;0;0
99999;10044;0;0;0
99999;10048;5;5;5
99999;10055;0;0;0
99999;10056;5;5;5
99999;10057;0;0;0
99999;10069;0;0;0
99999;10070;8;9;8
99999;10079;0;0;0
99999;10081;0;0;0
99999;10096;0;0;0
99999;10097;14;15;14
99999;10101;0;0;0
99999;10106;16;16;16
99999;10110;0;0;0
99999;10134;0;0;0
99999;10159;0;0;0
99999;10175;0;0;0
99999;10179;0;0;0
99999;10181;0;0;0
99999;10185;0;0;0
99999;10186;4;4;4
99999;10191;0;0;0
99999;10208;0;0;0
99999;10211;4;4;4
99999;10226;10;11;10
99999;10233;0;0;0
99999;10234;2;2;2
99999;10243;0;0;0
99999;10245;0;0;0
99999;10258;1;1;1
99999;10269;0;0;0
99999;10281;0;0;0
99999;10288;0;0;0
99999;10296;0;0;0
99999;10302;0;0;0
99999;10304;4;5;4
99999;10308;0;0;0
99999;10312;0;0;0
99999;10324;2;2;2
99999;10327;0;0;0
99999;10333;0;0;0
99999;10334;0;0;0
99999;10335;0;0;0
99999;10340;0;0;0
99999;10341;0;0;0
99999;10345;0;0;0
99999;10353;6;6;6
99999;10363;1;1;1
99999;10366;0;0;0
99999;10369;0;0;0
99999;10371;0;0;0
99999;10375;4;4;4
99999;10386;1;1;1
99999;10387;4;5;4
99999;10390;0;0;0
99999;10391;2;2;2
99999;10393;0;0;0
99999;10394;10;11;10
99999;10408;0;0;0
99999;10426;0;0;0
99999;10432;0;0;0
99999;10439;0;0;0
99999;10477;0;0;0
99999;10488;0;0;0
99999;10491;0;0;0
99999;10496;0;0;0
99999;10501;0;0;0
99999;10530;5;5;5
99999;10542;3;3;3
99999;10555;0;0;0
99999;10566;0;0;0
99999;10568;0;0;0
99999;10570;3;3;3
99999;10578;4;5;4
99999;10580;0;0;0
99999;10587;0;0;0
99999;10590;0;0;0
99999;10599;5;5;5
99999;10618;5;6;5
99999;10619;2;2;2
99999;10626;5;5;5
99999;10627;0;0;0
99999;10633;16;16;16
99999;10653;0;0;0
99999;10657;5;5;5
99999;10668;0;0;0
99999;10673;4;4;4
99999;10675;0;0;0
99999;10691;8;9;8
99999;10694;0;0;0
99999;10697;0;0;0
99999;10703;4;4;4
99999;10713;0;0;0
99999;10714;1;1;1
99999;10721;21;23;21
99999;10733;0;0;0
99999;10735;0;0;0
99999;10739;5;5;5
99999;10744;0;0;0
99999;10746;0;0;0
99999;10748;0;0;0
99999;10749;8;9;8
99999;10753;0;0;0
99999;10766;3;3;3
99999;10777;1;1;1
99999;10780;0;0;0
99999;10785;2;2;2
99999;10808;4;5;4
99999;10811;5;5;5
99999;10812;5;5;5
99999;10813;0;0;0
99999;10816;0;0;0
99999;10831;4;4;4
99999;10843;0;0;0
99999;10851;0;0;0
99999;10854;0;0;0
99999;10866;0;0;0
99999;10871;0;0;0
99999;10873;0;0;0
99999;10900;0;0;0
99999;10906;0;0;0
99999;10908;0;0;0
99999;10914;5;5;5
99999;10915;0;0;0
99999;10925;0;0;0
99999;10928;0;0;0
99999;10931;0;0;0
99999;10933;0;0;0
99999;10934;9;10;9
99999;10945;0;0;0
99999;10964;8;9;8
99999;10966;10;11;10
99999;10975;0;0;0
99999;10979;0;0;0
99999;10998;0;0;0
99999;11000;0;0;0
99999;11001;0;0;0
99999;11003;0;0;0
99999;11004;0;0;0
99999;11006;0;0;0
99999;11011;0;0;0
99999;11024;3;3;3
99999;11025;0;0;0
99999;11032;0;0;0
99999;11036;0;0;0
99999;11044;0;0;0
99999;11045;0;0;0
99999;11047;0;0;0
99999;11057;0;0;0
99999;11065;19;21;19
99999;11075;6;6;6
99999;11077;6;6;6
99999;11083;9;10;9
99999;11088;9;10;9
99999;11102;0;0;0
99999;11106;0;0;0
99999;11112;0;0;0
99999;11115;0;0;0
99999;11122;0;0;0
99999;11136;0;0;0
99999;11140;4;5;4
99999;11143;5;5;5
99999;11147;0;0;0
99999;11176;0;0;0
99999;11198;0;0;0
99999;11205;0;0;0
99999;11213;0;0;0
99999;11224;37;37;37
99999;11228;0;0;0
99999;11240;4;5;4
99999;11244;0;0;0
99999;11249;0;0;0
99999;11267;0;0;0
99999;11268;0;0;0
99999;11274;4;5;4
99999;11294;0;0;0
99999;11309;0;0;0
99999;11311;16;16;16
99999;11313;0;0;0
99999;11315;0;0;0
99999;11318;4;5;4
99999;11335;5;5;5
99999;11345;0;0;0
99999;11348;0;0;0
99999;11349;0;0;0
99999;11353;0;0;0
99999;11356;5;5;5
99999;11357;0;0;0
99999;11361;0;0;0
99999;11365;0;0;0
99999;11368;0;0;0
99999;11370;0;0;0
99999;11373;1;1;1
99999;11374;0;0;0
99999;11378;0;0;0
99999;11386;0;0;0
99999;11387;0;0;0
99999;11394;8;9;8
99999;11399;0;0;0
99999;11400;0;0;0
99999;11401;0;0;0
99999;11402;0;0;0
99999;11405;0;0;0
99999;11418;16;16;16
99999;11427;2;2;2
99999;11445;0;0;0
99999;11448;0;0;0
99999;11457;0;0;0
99999;11462;0;0;0
99999;11463;0;0;0
99999;11496;0;0;0
99999;11505;0;0;0
99999;11532;0;0;0
99999;11564;0;0;0
99999;11576;0;0;0
99999;11577;0;0;0
99999;11578;0;0;0
99999;11591;0;0;0
99999;11596;0;0;0
99999;11601;0;0;0
99999;11606;0;0;0
99999;11609;0;0;0
99999;11622;0;0;0
99999;11639;0;0;0
99999;11641;0;0;0
99999;11659;0;0;0
99999;11703;0;0;0
99999;11705;0;0;0
99999;11726;0;0;0
99999;11727;0;0;0
99999;11739;0;0;0
99999;11754;0;0;0
99999;11761;0;0;0
99999;11773;1;1;1
99999;11778;4;4;4
99999;11781;0;0;0
99999;11807;5;5;5
99999;11808;19;21;19
99999;11810;9;10;9
99999;11812;5;6;5
99999;11825;0;0;0
99999;11829;0;0;0
99999;11834;0;0;0
99999;11840;0;0;0
99999;11861;0;0;0
99999;11862;3;3;3
99999;11872;0;0;0
99999;11887;0;0;0
99999;11918;0;0;0
99999;11962;16;16;16
99999;11995;21;23;21
99999;12008;0;0;0
99999;12016;16;16;16
99999;12041;0;0;0
99999;12043;0;0;0
99999;12044;0;0;0
99999;12060;8;9;8
99999;12082;0;0;0
99999;12084;0;0;0
99999;12087;5;5;5
99999;12091;0;0;0
99999;12100;0;0;0
99999;12103;0;0;0
99999;12105;0;0;0
99999;12110;10;11;10
99999;12148;4;4;4
99999;12149;4;5;4
99999;12179;0;0;0
99999;12214;0;0;0
99999;12226;4;5;4
99999;12229;5;5;5
99999;12237;3;3;3
99999;12239;8;9;8
99999;12246;0;0;0
99999;12247;0;0;0
99999;12253;0;0;0
99999;12257;6;6;6
99999;12274;0;0;0
99999;12276;1;1;1
99999;12300;0;0;0
99999;12304;8;9;8
99999;12319;3;3;3
99999;12335;6;6;6
99999;12339;1;1;1
99999;12344;10;11;10
99999;12360;2;2;2
99999;12380;6;6;6
99999;12396;0;0;0
99999;12400;0;0;0
99999;12403;0;0;0
99999;12404;3;3;3
99999;12406;0;0;0
99999;12423;3;3;3
99999;12443;0;0;0
99999;12453;16;16;16
99999;12484;5;6;5
99999;12493;0;0;0
99999;12494;0;0;0
99999;12497;0;0;0
99999;12500;0;0;0
99999;12501;14;15;14
99999;12526;0;0;0
99999;12528;1;1;1
99999;12531;5;5;5
99999;12547;0;0;0
99999;12550;0;0;0
99999;12552;0;0;0
99999;12554;0;0;0
99999;12560;4;4;4
99999;12582;0;0;0
99999;12583;0;0;0
99999;12598;0;0;0
99999;12602;0;0;0
99999;12613;8;9;8
99999;12650;0;0;0
99999;12654;0;0;0
99999;12655;5;6;5
99999;12659;0;0;0
99999;12660;0;0;0
99999;12673;3;3;3
99999;12676;0;0;0
99999;12680;4;5;4
99999;12682;5;5;5
99999;12697;0;0;0
99999;12699;4;4;4
99999;12703;0;0;0
99999;12730;0;0;0
99999;12733;0;0;0
99999;12755;0;0;0
99999;12756;2;2;2
99999;12758;5;6;5
99999;12760;14;15;14
99999;12762;8;9;8
99999;12766;0;0;0
99999;12769;0;0;0
99999;12781;8;9;8
99999;12794;0;0;0
99999;12800;5;6;5
99999;12801;0;0;0
99999;12813;0;0;0
99999;12818;2;2;2
99999;12826;5;5;5
99999;12829;0;0;0
99999;12831;3;3;3
99999;12864;68;80;68
99999;12867;0;0;0
99999;12868;3;3;3
99999;12870;0;0;0
99999;12874;0;0;0
99999;12876;0;0;0
99999;12886;8;9;8
99999;12890;0;0;0
99999;12903;4;5;4
99999;12911;0;0;0
99999;12932;0;0;0
99999;12945;28;33;28
99999;12949;3;3;3
99999;12958;0;0;0
99999;12970;9;10;9
99999;12992;0;0;0
99999;13037;9;10;9
99999;13040;11;11;11
99999;13043;0;0;0
99999;13044;0;0;0
99999;13045;0;0;0
99999;13050;10;11;10
99999;13054;4;4;4
99999;13069;0;0;0
99999;13075;3;3;3
99999;13095;0;0;0
99999;13097;0;0;0
99999;13101;2;2;2
99999;13120;0;0;0
99999;13121;0;0;0
99999;13123;0;0;0
99999;13149;0;0;0
99999;13175;0;0;0
99999;13179;37;37;37
99999;13184;0;0;0
99999;13193;0;0;0
99999;13200;0;0;0
99999;13211;16;16;16
99999;13214;0;0;0
99999;13220;8;9;8
99999;13253;0;0;0
99999;13257;0;0;0
99999;13261;8;9;8
99999;13272;4;5;4
99999;13274;0;0;0
99999;13295;0;0;0
99999;13307;0;0;0
99999;13325;0;0;0
99999;13334;5;5;5
99999;13359;4;4;4
99999;13362;16;16;16
99999;13377;0;0;0
99999;13384;5;6;5
99999;13392;3;3;3
99999;13437;0;0;0
99999;13439;0;0;0
99999;13441;0;0;0
99999;13458;2;2;2
99999;13461;9;10;9
99999;13464;3;3;3
99999;13526;8;9;8
99999;13538;0;0;0
99999;13552;4;5;4
99999;13560;16;16;16
99999;13562;0;0;0
99999;13579;6;6;6
99999;13582;0;0;0
99999;13612;16;16;16
99999;13614;8;9;8
99999;13619;0;0;0
99999;13620;5;5;5
99999;13635;3;3;3
99999;13641;0;0;0
99999;13652;0;0;0
99999;13654;0;0;0
99999;13655;0;0;0
99999;13657;0;0;0
99999;13689;0;0;0
99999;13716;0;0;0
99999;13720;0;0;0
99999;13727;0;0;0
99999;13739;5;5;5
99999;13773;0;0;0
99999;13790;0;0;0
99999;13792;5;5;5
99999;13795;19;21;19
99999;13797;0;0;0
99999;13807;4;5;4
99999;13809;0;0;0
99999;13816;5;6;5
99999;13826;0;0;0
99999;13830;4;4;4
99999;13839;21;23;21
99999;13857;0;0;0
99999;13865;8;9;8
99999;13871;4;4;4
99999;13872;0;0;0
99999;13879;5;5;5
99999;13891;10;11;10
99999;13915;5;5;5
99999;13917;14;15;14
99999;13921;0;0;0
99999;13926;0;0;0
99999;13954;0;0;0
99999;13964;0;0;0
99999;13981;0;0;0
99999;13985;1;1;1
99999;13991;0;0;0
99999;14011;0;0;0
99999;14019;0;0;0
99999;14026;19;21;19
99999;14027;21;23;21
99999;14032;0;0;0
99999;14035;2;2;2
99999;14040;9;10;9
99999;14045;0;0;0
99999;14059;0;0;0
99999;14060;5;5;5
99999;14062;0;0;0
99999;14070;0;0;0
99999;14075;0;0;0
99999;14092;2;2;2
99999;14102;5;5;5
99999;14103;0;0;0
99999;14113;0;0;0
99999;14128;0;0;0
99999;14137;0;0;0
99999;14139;0;0;0
99999;14140;0;0;0
99999;14159;4;5;4
99999;14169;5;5;5
99999;14185;0;0;0
99999;14187;0;0;0
99999;14210;3;3;3
99999;14216;6;6;6
99999;14219;0;0;0
99999;14222;21;23;21
99999;14236;1;1;1
99999;14248;2;2;2
99999;14259;0;0;0
99999;14261;14;15;14
99999;14267;2;2;2
99999;14273;0;0;0
99999;14277;5;5;5
99999;14281;0;0;0
99999;14300;0;0;0
99999;14320;0;0;0
99999;14331;0;0;0
99999;14332;4;4;4
99999;14342;9;10;9
99999;14345;0;0;0
99999;14349;0;0;0
99999;14351;0;0;0
99999;14352;0;0;0
99999;14372;4;4;4
99999;14376;16;16;16
99999;14377;5;5;5
99999;14378;0;0;0
99999;14382;2;2;2
99999;14384;0;0;0
99999;14385;4;4;4
99999;14392;0;0;0
99999;14403;1;1;1
99999;14415;0;0;0
99999;14424;0;0;0
99999;14430;0;0;0
99999;14436;0;0;0
99999;14451;0;0;0
99999;14456;5;6;5
99999;14471;0;0;0
99999;14478;0;0;0
99999;14513;0;0;0
99999;14515;6;6;6
99999;14520;0;0;0
99999;14522;0;0;0
99999;14526;19;21;19
99999;14542;0;0;0
99999;14543;16;16;16
99999;14547;0;0;0
99999;14554;14;15;14
99999;14563;0;0;0
99999;14571;16;16;16
99999;14577;2;2;2
99999;14584;1;1;1
99999;14590;0;0;0
99999;14595;10;11;10
99999;14605;10;11;10
99999;14610;0;0;0
99999;14612;0;0;0
99999;14632;14;15;14
99999;14633;0;0;0
99999;14638;0;0;0
99999;14641;4;5;4
99999;14643;3;3;3
99999;14645;21;23;21
99999;14659;10;11;10
99999;14664;0;0;0
99999;14669;4;5;4
99999;14670;0;0;0
99999;14683;5;6;5
99999;14689;0;0;0
99999;14718;6;6;6
99999;14719;0;0;0
99999;14723;5;5;5
99999;14724;37;37;37
99999;14739;0;0;0
99999;14741;0;0;0
99999;14742;4;4;4
99999;14746;32;32;32
99999;14747;0;0;0
99999;14765;0;0;0
99999;14769;0;0;0
99999;14781;4;4;4
99999;14782;0;0;0
99999;14789;10;11;10
99999;14796;1;1;1
99999;14797;0;0;0
99999;14798;0;0;0
99999;14802;5;5;5
99999;14803;0;0;0
99999;14811;16;16;16
99999;14842;0;0;0
99999;14884;0;0;0
99999;14885;0;0;0
99999;14890;28;33;28
99999;14912;0;0;0
99999;14913;5;6;5
99999;14914;0;0;0
99999;14928;3;3;3
99999;14938;8;9;8
99999;14939;28;33;28
99999;14941;0;0;0
99999;14946;0;0;0
99999;14950;0;0;0
99999;14952;3;3;3
99999;14956;20;21;20
99999;14970;4;4;4
99999;14972;8;9;8
99999;14988;0;0;0
99999;14989;28;33;28
99999;14991;1;1;1
99999;14995;0;0;0
99999;14997;21;23;21
99999;15008;2;2;2
99999;15009;5;6;5
99999;15011;0;0;0
99999;15028;2;2;2
99999;15035;0;0;0
99999;15040;0;0;0
99999;15041;0;0;0
99999;15047;0;0;0
99999;15053;5;6;5
99999;15067;0;0;0
99999;15073;6;6;6
99999;15077;0;0;0
99999;15078;5;6;5
99999;15084;0;0;0
99999;15085;6;6;6
99999;15096;16;16;16
99999;15100;0;0;0
99999;15102;1;1;1
99999;15103;5;6;5
99999;15104;2;2;2
99999;15110;0;0;0
99999;15114;5;5;5
99999;15128;6;6;6
99999;15129;16;16;16
99999;15133;6;6;6
99999;15136;4;4;4
99999;15143;0;0;0
99999;15149;0;0;0
99999;15182;0;0;0
99999;15184;5;6;5
99999;15211;4;5;4
99999;15213;0;0;0
99999;15216;0;0;0
99999;15217;0;0;0
99999;15222;0;0;0
99999;15246;0;0;0
99999;15260;0;0;0
99999;15271;0;0;0
99999;15274;0;0;0
99999;15278;0;0;0
99999;15287;0;0;0
99999;15295;14;15;14
99999;15306;0;0;0
99999;15317;0;0;0
99999;15320;0;0;0
99999;15347;0;0;0
99999;15349;0;0;0
99999;15350;0;0;0
99999;15369;4;4;4
99999;15370;5;6;5
99999;15374;4;5;4
99999;15381;0;0;0
99999;15404;0;0;0
99999;15405;0;0;0
99999;15406;5;6;5
99999;15408;0;0;0
99999;15409;6;6;6
99999;15444;1;1;1
99999;15449;0;0;0
99999;15453;0;0;0
99999;15465;0;0;0
99999;15478;0;0;0
99999;15481;4;4;4
99999;15486;0;0;0
99999;15487;0;0;0
99999;15492;0;0;0
99999;15509;0;0;0
99999;15511;16;16;16
99999;15517;3;3;3
99999;15524;0;0;0
99999;15526;2;2;2
99999;15547;4;5;4
99999;15576;4;4;4
99999;15577;16;16;16
99999;15578;0;0;0
99999;15589;0;0;0
99999;15595;0;0;0
99999;15597;4;4;4
99999;15598;0;0;0
99999;15600;4;4;4
99999;15621;0;0;0
99999;15629;0;0;0
99999;15643;0;0;0
99999;15657;8;9;8
99999;15663;0;0;0
99999;15670;9;10;9
99999;15672;0;0;0
99999;15680;0;0;0
99999;15681;0;0;0
99999;15687;16;16;16
99999;15703;9;10;9
99999;15714;4;5;4
99999;15726;0;0;0
99999;15733;0;0;0
99999;15740;6;6;6
99999;15753;0;0;0
99999;15756;0;0;0
99999;15758;5;5;5
99999;15759;5;5;5
99999;15790;5;6;5
99999;15791;4;4;4
99999;15796;0;0;0
99999;15819;0;0;0
99999;15821;4;5;4
99999;15834;14;15;14
99999;15837;0;0;0
99999;15842;0;0;0
99999;15844;5;5;5
99999;15845;1;1;1
99999;15846;0;0;0
99999;15848;0;0;0
99999;15851;8;9;8
99999;15853;0;0;0
99999;15858;0;0;0
99999;15859;2;2;2
99999;15860;5;6;5
99999;15869;0;0;0
99999;15897;0;0;0
99999;15902;0;0;0
99999;15907;19;21;19
99999;15910;5;5;5
99999;15926;0;0;0
99999;15927;0;0;0
99999;15933;0;0;0
99999;15938;3;3;3
99999;15943;0;0;0
99999;15947;0;0;0
99999;15954;0;0;0
99999;15956;2;2;2
99999;15962;16;16;16
99999;15966;16;16;16
99999;15980;2;2;2
99999;15996;1;1;1
99999;16017;0;0;0
99999;16025;0;0;0
99999;16030;3;3;3
99999;16039;0;0;0
99999;16045;0;0;0
99999;16049;6;6;6
99999;16052;0;0;0
99999;16061;11;11;11
99999;16066;0;0;0
99999;16067;5;6;5
99999;16073;0;0;0
99999;16080;3;3;3
99999;16083;21;23;21
99999;16090;1;1;1
99999;16093;5;5;5
99999;16094;5;6;5
99999;16096;0;0;0
99999;16098;12;13;12
99999;16103;0;0;0
99999;16130;0;0;0
99999;16135;5;5;5
99999;16140;3;3;3
99999;16141;0;0;0
99999;16150;14;15;14
99999;16175;2;2;2
99999;16179;0;0;0
99999;16198;14;15;14
99999;16202;0;0;0
99999;16205;0;0;0
99999;16206;0;0;0
99999;16208;0;0;0
99999;16217;0;0;0
99999;16237;0;0;0
99999;16247;0;0;0
99999;16252;0;0;0
99999;16259;14;15;14
99999;16261;0;0;0
99999;16267;0;0;0
99999;16286;16;16;16
99999;16292;0;0;0
99999;16310;0;0;0
99999;16318;0;0;0
99999;16322;20;21;20
99999;16334;2;2;2
99999;16345;0;0;0
99999;16346;0;0;0
99999;16356;0;0;0
99999;16376;6;6;6
99999;16379;14;15;14
99999;16387;0;0;0
99999;16388;0;0;0
99999;16389;0;0;0
99999;16397;0;0;0
99999;16402;0;0;0
99999;16405;2;2;2
99999;16408;5;6;5
99999;16413;0;0;0
99999;16424;6;6;6
99999;16436;0;0;0
99999;16439;4;5;4
99999;16448;21;23;21
99999;16450;5;6;5
99999;16453;0;0;0
99999;16460;0;0;0
99999;16464;0;0;0
99999;16473;0;0;0
99999;16485;12;13;12
99999;16488;16;16;16
99999;16493;2;2;2
99999;16494;0;0;0
99999;16500;6;6;6
99999;16501;4;4;4
99999;16502;5;6;5
99999;16510;0;0;0
99999;16526;4;4;4
99999;16530;0;0;0
99999;16531;0;0;0
99999;16535;19;21;19
99999;16536;0;0;0
99999;16537;0;0;0
99999;16541;0;0;0
99999;16545;5;6;5
99999;16558;11;11;11
99999;16559;0;0;0
99999;16562;5;5;5
99999;16572;0;0;0
99999;16575;16;16;16
99999;16578;11;11;11
99999;16580;5;5;5
99999;16581;0;0;0
99999;16585;9;10;9
99999;16586;0;0;0
99999;16587;5;6;5
99999;16594;4;5;4
99999;16602;0;0;0
99999;16603;2;2;2
99999;16605;5;6;5
99999;16608;4;5;4
99999;16613;20;21;20
99999;16614;14;15;14
99999;16615;0;0;0
99999;16618;0;0;0
99999;16620;2;2;2
99999;16627;0;0;0
99999;16628;6;6;6
99999;16631;16;16;16
99999;16635;0;0;0
99999;16643;0;0;0
99999;16646;0;0;0
99999;16651;4;5;4
99999;16653;4;4;4
99999;16667;0;0;0
99999;16671;16;16;16
99999;16672;4;4;4
99999;16675;0;0;0
99999;16683;0;0;0
99999;16686;21;23;21
99999;16693;5;6;5
99999;16694;20;21;20
99999;16695;21;23;21
99999;16715;0;0;0
99999;16716;6;6;6
99999;16721;0;0;0
99999;16728;4;4;4
99999;16735;5;5;5
99999;16738;0;0;0
99999;16740;0;0;0
99999;16741;0;0;0
99999;16754;5;6;5
99999;16766;0;0;0
99999;16770;19;21;19
99999;16773;0;0;0
99999;16775;5;6;5
99999;16779;0;0;0
99999;16787;0;0;0
99999;16792;0;0;0
99999;16798;16;16;16
99999;16807;0;0;0
99999;16808;0;0;0
99999;16810;0;0;0
99999;16812;5;5;5
99999;16815;0;0;0
99999;16816;0;0;0
99999;16821;0;0;0
99999;16823;0;0;0
99999;16827;37;37;37
99999;16829;0;0;0
99999;16833;5;5;5
99999;16843;0;0;0
99999;16852;3;3;3
99999;16853;0;0;0
99999;16855;0;0;0
99999;16856;0;0;0
99999;16860;0;0;0
99999;16861;1;1;1
99999;16863;0;0;0
99999;16865;0;0;0
99999;16866;12;13;12
99999;16877;0;0;0
99999;16878;0;0;0
99999;16880;0;0;0
99999;16881;0;0;0
99999;16886;5;5;5
99999;16888;2;2;2
99999;16890;20;21;20
99999;16891;0;0;0
99999;16892;21;23;21
99999;16893;2;2;2
99999;16894;0;0;0
99999;16895;0;0;0
99999;16898;0;0;0
99999;16901;12;13;12
99999;16902;11;11;11
99999;16904;0;0;0
99999;16905;0;0;0
99999;16906;0;0;0
99999;16907;0;0;0
99999;16908;0;0;0
99999;16911;0;0;0
99999;16912;4;4;4
99999;16913;6;6;6
99999;16914;0;0;0
99999;16915;0;0;0
99999;16920;16;16;16
99999;16922;0;0;0
99999;16923;56;63;56
99999;16924;0;0;0
99999;16926;0;0;0
99999;16929;5;5;5
99999;16936;0;0;0
99999;16937;0;0;0
99999;16938;5;5;5
99999;16939;5;6;5
99999;16942;0;0;0
99999;16945;6;6;6
99999;16959;0;0;0
99999;16960;0;0;0
99999;16963;5;5;5
99999;16965;20;21;20
99999;16966;0;0;0
99999;16968;0;0;0
99999;16971;6;6;6
99999;16972;0;0;0
99999;16973;0;0;0
99999;16974;0;0;0
99999;16976;0;0;0
99999;16983;0;0;0
99999;16986;0;0;0
99999;16988;0;0;0
99999;16989;0;0;0
99999;16992;0;0;0
99999;16993;0;0;0
99999;16994;5;5;5
99999;17000;21;23;21
99999;17003;0;0;0
99999;17010;0;0;0
99999;17016;0;0;0
99999;17017;20;21;20
99999;17018;0;0;0
99999;17019;0;0;0
99999;17020;2;2;2
99999;17021;0;0;0
99999;17028;21;23;21
99999;17029;0;0;0
99999;17030;0;0;0
99999;17031;0;0;0
99999;17032;0;0;0
99999;17044;9;10;9
99999;17045;0;0;0
99999;17047;0;0;0
99999;17048;0;0;0
99999;17052;0;0;0
99999;17053;4;5;4
99999;17055;0;0;0
99999;17060;2;2;2
99999;17061;21;23;21
99999;17064;0;0;0
99999;17066;5;6;5
99999;17074;0;0;0
99999;17076;5;5;5
99999;17077;0;0;0
99999;17078;6;6;6
99999;17079;14;15;14
99999;17080;0;0;0
99999;17089;5;6;5
99999;17091;4;5;4
99999;17094;2;2;2
99999;17096;16;16;16
99999;17098;0;0;0
99999;17099;2;2;2
99999;17100;16;16;16
99999;17108;0;0;0
99999;17112;12;13;12
99999;17114;0;0;0
99999;17117;2;2;2
99999;17118;11;11;11
99999;17119;0;0;0
99999;17120;2;2;2
99999;17121;16;16;16
99999;17122;0;0;0
99999;17123;0;0;0
99999;17124;0;0;0
99999;17126;0;0;0
99999;17135;14;15;14
99999;17137;0;0;0
99999;17140;0;0;0
99999;17141;6;6;6
99999;17150;0;0;0
99999;17151;0;0;0
99999;17153;4;4;4
99999;17154;0;0;0
99999;17155;21;23;21
99999;17159;16;16;16
99999;17160;6;6;6
99999;17161;0;0;0
99999;17162;2;2;2
99999;17163;0;0;0
99999;17164;0;0;0
99999;17165;11;11;11
99999;17166;37;37;37
99999;17167;0;0;0
99999;17169;0;0;0
99999;17170;14;15;14
99999;17171;5;6;5
99999;17183;0;0;0
99999;17184;0;0;0
99999;17185;0;0;0
99999;17187;0;0;0
99999;17189;0;0;0
99999;17190;0;0;0
99999;17192;0;0;0
99999;17193;0;0;0
99999;17194;0;0;0
99999;17195;0;0;0
99999;17196;0;0;0
99999;17205;0;0;0
99999;17207;0;0;0
99999;17212;0;0;0
99999;17215;1;1;1
99999;17221;0;0;0
99999;17223;0;0;0
99999;17227;0;0;0
99999;17229;0;0;0
99999;17230;0;0;0
99999;17232;6;6;6
99999;17253;0;0;0
99999;17256;0;0;0
99999;17257;0;0;0
99999;17266;0;0;0
99999;17274;5;5;5
99999;17280;16;16;16
99999;17287;0;0;0
99999;17290;1;1;1
99999;17293;1;1;1
99999;17302;21;23;21
99999;17319;0;0;0
99999;17324;0;0;0
99999;17329;0;0;0
99999;17341;0;0;0
99999;17351;9;10;9
99999;17364;4;5;4
99999;17369;0;0;0
99999;17374;0;0;0
99999;17377;0;0;0
99999;17380;4;5;4
99999;17384;0;0;0
99999;17388;0;0;0
99999;17393;14;15;14
99999;17409;5;5;5
99999;17411;16;16;16
99999;17412;0;0;0
99999;17428;0;0;0
99999;17446;0;0;0
99999;17460;21;23;21
99999;17463;0;0;0
99999;17472;0;0;0
