2010																																																				
TARIFB																																																				
57631M	279,3528	279,3528	279,3528	279,3528	279,3528	688,0356	688,0356	688,0356	688,0356	527,6664	527,6664	527,6664	527,6664	563,8788	563,8788	563,8788	563,8788	527,6664	527,6664	527,6664	527,6664	527,6664	491,454	491,454	491,454	491,454	527,6664	527,6664	527,6664	527,6664	527,6664	294,8724	294,8724	294,8724	294,8724	310,392	310,392	310,392	310,392	579,3984	579,3984	579,3984	579,3984	579,3984	600,0912	600,0912	600,0912	600,0912	832,8852	832,8852	832,8852	832,8852
57631P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57672M	926,5104	926,5104	926,5104	926,5104	926,5104	2281,9608	2281,9608	2281,9608	2281,9608	1750,0752	1750,0752	1750,0752	1750,0752	1870,1784	1870,1784	1870,1784	1870,1784	1750,0752	1750,0752	1750,0752	1750,0752	1750,0752	1629,972	1629,972	1629,972	1629,972	1750,0752	1750,0752	1750,0752	1750,0752	1750,0752	977,9832	977,9832	977,9832	977,9832	1029,456	1029,456	1029,456	1029,456	1921,6512	1921,6512	1921,6512	1921,6512	1921,6512	1990,2816	1990,2816	1990,2816	1990,2816	2762,3736	2762,3736	2762,3736	2762,3736
57672P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58086M	60,588	60,588	60,588	60,588	60,588	149,226	149,226	149,226	149,226	114,444	114,444	114,444	114,444	122,298	122,298	122,298	122,298	114,444	114,444	114,444	114,444	114,444	106,59	106,59	106,59	106,59	114,444	114,444	114,444	114,444	114,444	63,954	63,954	63,954	63,954	67,32	67,32	67,32	67,32	125,664	125,664	125,664	125,664	125,664	130,152	130,152	130,152	130,152	180,642	180,642	180,642	180,642
58086P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58194A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58194P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59122A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59122P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59178A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59178M	664,4592	664,4592	664,4592	664,4592	664,4592	1636,5384	1636,5384	1636,5384	1636,5384	1255,0896	1255,0896	1255,0896	1255,0896	1341,2232	1341,2232	1341,2232	1341,2232	1255,0896	1255,0896	1255,0896	1255,0896	1255,0896	1168,956	1168,956	1168,956	1168,956	1255,0896	1255,0896	1255,0896	1255,0896	1255,0896	701,3736	701,3736	701,3736	701,3736	738,288	738,288	738,288	738,288	1378,1376	1378,1376	1378,1376	1378,1376	1378,1376	1427,3568	1427,3568	1427,3568	1427,3568	1981,0728	1981,0728	1981,0728	1981,0728
59178P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59183A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59183P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59350A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59350M	3373,4232	3373,4232	3373,4232	3373,4232	3373,4232	8308,6164	8308,6164	8308,6164	8308,6164	6372,0216	6372,0216	6372,0216	6372,0216	6809,3172	6809,3172	6809,3172	6809,3172	6372,0216	6372,0216	6372,0216	6372,0216	6372,0216	5934,726	5934,726	5934,726	5934,726	6372,0216	6372,0216	6372,0216	6372,0216	6372,0216	3560,8356	3560,8356	3560,8356	3560,8356	3748,248	3748,248	3748,248	3748,248	6996,7296	6996,7296	6996,7296	6996,7296	6996,7296	7246,6128	7246,6128	7246,6128	7246,6128	10057,7988	10057,7988	10057,7988	10057,7988
59350P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59392M	348,5592	348,5592	348,5592	348,5592	348,5592	858,4884	858,4884	858,4884	858,4884	658,3896	658,3896	658,3896	658,3896	703,5732	703,5732	703,5732	703,5732	658,3896	658,3896	658,3896	658,3896	658,3896	613,206	613,206	613,206	613,206	658,3896	658,3896	658,3896	658,3896	658,3896	367,9236	367,9236	367,9236	367,9236	387,288	387,288	387,288	387,288	722,9376	722,9376	722,9376	722,9376	722,9376	748,7568	748,7568	748,7568	748,7568	1039,2228	1039,2228	1039,2228	1039,2228
59392P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59606M	966,492	966,492	966,492	966,492	966,492	2380,434	2380,434	2380,434	2380,434	1825,596	1825,596	1825,596	1825,596	1950,882	1950,882	1950,882	1950,882	1825,596	1825,596	1825,596	1825,596	1825,596	1700,31	1700,31	1700,31	1700,31	1825,596	1825,596	1825,596	1825,596	1825,596	1020,186	1020,186	1020,186	1020,186	1073,88	1073,88	1073,88	1073,88	2004,576	2004,576	2004,576	2004,576	2004,576	2076,168	2076,168	2076,168	2076,168	2881,578	2881,578	2881,578	2881,578
59606P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60057M	621,4968	621,4968	621,4968	621,4968	621,4968	1530,7236	1530,7236	1530,7236	1530,7236	1173,9384	1173,9384	1173,9384	1173,9384	1254,5028	1254,5028	1254,5028	1254,5028	1173,9384	1173,9384	1173,9384	1173,9384	1173,9384	1093,374	1093,374	1093,374	1093,374	1173,9384	1173,9384	1173,9384	1173,9384	1173,9384	656,0244	656,0244	656,0244	656,0244	690,552	690,552	690,552	690,552	1289,0304	1289,0304	1289,0304	1289,0304	1289,0304	1335,0672	1335,0672	1335,0672	1335,0672	1852,9812	1852,9812	1852,9812	1852,9812
60057P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60159M	1633,8024	1633,8024	1633,8024	1633,8024	1633,8024	4023,9948	4023,9948	4023,9948	4023,9948	3086,0712	3086,0712	3086,0712	3086,0712	3297,8604	3297,8604	3297,8604	3297,8604	3086,0712	3086,0712	3086,0712	3086,0712	3086,0712	2874,282	2874,282	2874,282	2874,282	3086,0712	3086,0712	3086,0712	3086,0712	3086,0712	1724,5692	1724,5692	1724,5692	1724,5692	1815,336	1815,336	1815,336	1815,336	3388,6272	3388,6272	3388,6272	3388,6272	3388,6272	3509,6496	3509,6496	3509,6496	3509,6496	4871,1516	4871,1516	4871,1516	4871,1516
60159P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06029A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06029M	855,36	855,36	855,36	855,36	855,36	2106,72	2106,72	2106,72	2106,72	1615,68	1615,68	1615,68	1615,68	1726,56	1726,56	1726,56	1726,56	1615,68	1615,68	1615,68	1615,68	1615,68	1504,8	1504,8	1504,8	1504,8	1615,68	1615,68	1615,68	1615,68	1615,68	902,88	902,88	902,88	902,88	950,4	950,4	950,4	950,4	1774,08	1774,08	1774,08	1774,08	1774,08	1837,44	1837,44	1837,44	1837,44	2550,24	2550,24	2550,24	2550,24
06029P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06088A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06088M	3196,9728	3196,9728	3196,9728	3196,9728	3196,9728	7874,0256	7874,0256	7874,0256	7874,0256	6038,7264	6038,7264	6038,7264	6038,7264	6453,1488	6453,1488	6453,1488	6453,1488	6038,7264	6038,7264	6038,7264	6038,7264	6038,7264	5624,304	5624,304	5624,304	5624,304	6038,7264	6038,7264	6038,7264	6038,7264	6038,7264	3374,5824	3374,5824	3374,5824	3374,5824	3552,192	3552,192	3552,192	3552,192	6630,7584	6630,7584	6630,7584	6630,7584	6630,7584	6867,5712	6867,5712	6867,5712	6867,5712	9531,7152	9531,7152	9531,7152	9531,7152
06088P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61001M	132,192	132,192	132,192	132,192	132,192	325,584	325,584	325,584	325,584	249,696	249,696	249,696	249,696	266,832	266,832	266,832	266,832	249,696	249,696	249,696	249,696	249,696	232,56	232,56	232,56	232,56	249,696	249,696	249,696	249,696	249,696	139,536	139,536	139,536	139,536	146,88	146,88	146,88	146,88	274,176	274,176	274,176	274,176	274,176	283,968	283,968	283,968	283,968	394,128	394,128	394,128	394,128
61001P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61006A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61006P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62041M	265,032	265,032	265,032	265,032	265,032	652,764	652,764	652,764	652,764	500,616	500,616	500,616	500,616	534,972	534,972	534,972	534,972	500,616	500,616	500,616	500,616	500,616	466,26	466,26	466,26	466,26	500,616	500,616	500,616	500,616	500,616	279,756	279,756	279,756	279,756	294,48	294,48	294,48	294,48	549,696	549,696	549,696	549,696	549,696	569,328	569,328	569,328	569,328	790,188	790,188	790,188	790,188
62041P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62119A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62119P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62160M	250,2576	250,2576	250,2576	250,2576	250,2576	616,3752	616,3752	616,3752	616,3752	472,7088	472,7088	472,7088	472,7088	505,1496	505,1496	505,1496	505,1496	472,7088	472,7088	472,7088	472,7088	472,7088	440,268	440,268	440,268	440,268	472,7088	472,7088	472,7088	472,7088	472,7088	264,1608	264,1608	264,1608	264,1608	278,064	278,064	278,064	278,064	519,0528	519,0528	519,0528	519,0528	519,0528	537,5904	537,5904	537,5904	537,5904	746,1384	746,1384	746,1384	746,1384
62160P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62193M	596,4192	596,4192	596,4192	596,4192	596,4192	1468,9584	1468,9584	1468,9584	1468,9584	1126,5696	1126,5696	1126,5696	1126,5696	1203,8832	1203,8832	1203,8832	1203,8832	1126,5696	1126,5696	1126,5696	1126,5696	1126,5696	1049,256	1049,256	1049,256	1049,256	1126,5696	1126,5696	1126,5696	1126,5696	1126,5696	629,5536	629,5536	629,5536	629,5536	662,688	662,688	662,688	662,688	1237,0176	1237,0176	1237,0176	1237,0176	1237,0176	1281,1968	1281,1968	1281,1968	1281,1968	1778,2128	1778,2128	1778,2128	1778,2128
62193P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62498M	676,9008	676,9008	676,9008	676,9008	676,9008	1667,1816	1667,1816	1667,1816	1667,1816	1278,5904	1278,5904	1278,5904	1278,5904	1366,3368	1366,3368	1366,3368	1366,3368	1278,5904	1278,5904	1278,5904	1278,5904	1278,5904	1190,844	1190,844	1190,844	1190,844	1278,5904	1278,5904	1278,5904	1278,5904	1278,5904	714,5064	714,5064	714,5064	714,5064	752,112	752,112	752,112	752,112	1403,9424	1403,9424	1403,9424	1403,9424	1403,9424	1454,0832	1454,0832	1454,0832	1454,0832	2018,1672	2018,1672	2018,1672	2018,1672
62498P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62765M	386,7264	386,7264	386,7264	386,7264	386,7264	952,4928	952,4928	952,4928	952,4928	730,4832	730,4832	730,4832	730,4832	780,6144	780,6144	780,6144	780,6144	730,4832	730,4832	730,4832	730,4832	730,4832	680,352	680,352	680,352	680,352	730,4832	730,4832	730,4832	730,4832	730,4832	408,2112	408,2112	408,2112	408,2112	429,696	429,696	429,696	429,696	802,0992	802,0992	802,0992	802,0992	802,0992	830,7456	830,7456	830,7456	830,7456	1153,0176	1153,0176	1153,0176	1153,0176
62765P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63113A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63113P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63178A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63178P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64102A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64102M	327,4344	327,4344	327,4344	327,4344	327,4344	806,4588	806,4588	806,4588	806,4588	618,4872	618,4872	618,4872	618,4872	660,9324	660,9324	660,9324	660,9324	618,4872	618,4872	618,4872	618,4872	618,4872	576,042	576,042	576,042	576,042	618,4872	618,4872	618,4872	618,4872	618,4872	345,6252	345,6252	345,6252	345,6252	363,816	363,816	363,816	363,816	679,1232	679,1232	679,1232	679,1232	679,1232	703,3776	703,3776	703,3776	703,3776	976,2396	976,2396	976,2396	976,2396
64102P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64445A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64445P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65440A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65440P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66136A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66136M	1466,9424	1466,9424	1466,9424	1466,9424	1466,9424	3613,0248	3613,0248	3613,0248	3613,0248	2770,8912	2770,8912	2770,8912	2770,8912	2961,0504	2961,0504	2961,0504	2961,0504	2770,8912	2770,8912	2770,8912	2770,8912	2770,8912	2580,732	2580,732	2580,732	2580,732	2770,8912	2770,8912	2770,8912	2770,8912	2770,8912	1548,4392	1548,4392	1548,4392	1548,4392	1629,936	1629,936	1629,936	1629,936	3042,5472	3042,5472	3042,5472	3042,5472	3042,5472	3151,2096	3151,2096	3151,2096	3151,2096	4373,6616	4373,6616	4373,6616	4373,6616
66136P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67180A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67180P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67437M	84,7584	84,7584	84,7584	84,7584	84,7584	208,7568	208,7568	208,7568	208,7568	160,0992	160,0992	160,0992	160,0992	171,0864	171,0864	171,0864	171,0864	160,0992	160,0992	160,0992	160,0992	160,0992	149,112	149,112	149,112	149,112	160,0992	160,0992	160,0992	160,0992	160,0992	89,4672	89,4672	89,4672	89,4672	94,176	94,176	94,176	94,176	175,7952	175,7952	175,7952	175,7952	175,7952	182,0736	182,0736	182,0736	182,0736	252,7056	252,7056	252,7056	252,7056
67437P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67482A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67482M	1691,928	1691,928	1691,928	1691,928	1691,928	4167,156	4167,156	4167,156	4167,156	3195,864	3195,864	3195,864	3195,864	3415,188	3415,188	3415,188	3415,188	3195,864	3195,864	3195,864	3195,864	3195,864	2976,54	2976,54	2976,54	2976,54	3195,864	3195,864	3195,864	3195,864	3195,864	1785,924	1785,924	1785,924	1785,924	1879,92	1879,92	1879,92	1879,92	3509,184	3509,184	3509,184	3509,184	3509,184	3634,512	3634,512	3634,512	3634,512	5044,452	5044,452	5044,452	5044,452
67482P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68066A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68066M	236,1312	236,1312	236,1312	236,1312	236,1312	581,5824	581,5824	581,5824	581,5824	446,0256	446,0256	446,0256	446,0256	476,6352	476,6352	476,6352	476,6352	446,0256	446,0256	446,0256	446,0256	446,0256	415,416	415,416	415,416	415,416	446,0256	446,0256	446,0256	446,0256	446,0256	249,2496	249,2496	249,2496	249,2496	262,368	262,368	262,368	262,368	489,7536	489,7536	489,7536	489,7536	489,7536	507,2448	507,2448	507,2448	507,2448	704,0208	704,0208	704,0208	704,0208
68066P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68224A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68224M	1139,7672	1139,7672	1139,7672	1139,7672	1139,7672	2807,2044	2807,2044	2807,2044	2807,2044	2152,8936	2152,8936	2152,8936	2152,8936	2300,6412	2300,6412	2300,6412	2300,6412	2152,8936	2152,8936	2152,8936	2152,8936	2152,8936	2005,146	2005,146	2005,146	2005,146	2152,8936	2152,8936	2152,8936	2152,8936	2152,8936	1203,0876	1203,0876	1203,0876	1203,0876	1266,408	1266,408	1266,408	1266,408	2363,9616	2363,9616	2363,9616	2363,9616	2363,9616	2448,3888	2448,3888	2448,3888	2448,3888	3398,1948	3398,1948	3398,1948	3398,1948
68224P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68297A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68297P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69123A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69123M	4202,928	4202,928	4202,928	4202,928	4202,928	10351,656	10351,656	10351,656	10351,656	7938,864	7938,864	7938,864	7938,864	8483,688	8483,688	8483,688	8483,688	7938,864	7938,864	7938,864	7938,864	7938,864	7394,04	7394,04	7394,04	7394,04	7938,864	7938,864	7938,864	7938,864	7938,864	4436,424	4436,424	4436,424	4436,424	4669,92	4669,92	4669,92	4669,92	8717,184	8717,184	8717,184	8717,184	8717,184	9028,512	9028,512	9028,512	9028,512	12530,952	12530,952	12530,952	12530,952
69123P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69248M	54	54	54	54	54	133	133	133	133	102	102	102	102	109	109	109	109	102	102	102	102	102	95	95	95	95	102	102	102	102	102	57	57	57	57	60	60	60	60	112	112	112	112	112	116	116	116	116	161	161	161	161
69248P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07010M	122,2776	122,2776	122,2776	122,2776	122,2776	301,1652	301,1652	301,1652	301,1652	230,9688	230,9688	230,9688	230,9688	246,8196	246,8196	246,8196	246,8196	230,9688	230,9688	230,9688	230,9688	230,9688	215,118	215,118	215,118	215,118	230,9688	230,9688	230,9688	230,9688	230,9688	129,0708	129,0708	129,0708	129,0708	135,864	135,864	135,864	135,864	253,6128	253,6128	253,6128	253,6128	253,6128	262,6704	262,6704	262,6704	262,6704	364,5684	364,5684	364,5684	364,5684
07010P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07019M	114,8904	114,8904	114,8904	114,8904	114,8904	282,9708	282,9708	282,9708	282,9708	217,0152	217,0152	217,0152	217,0152	231,9084	231,9084	231,9084	231,9084	217,0152	217,0152	217,0152	217,0152	217,0152	202,122	202,122	202,122	202,122	217,0152	217,0152	217,0152	217,0152	217,0152	121,2732	121,2732	121,2732	121,2732	127,656	127,656	127,656	127,656	238,2912	238,2912	238,2912	238,2912	238,2912	246,8016	246,8016	246,8016	246,8016	342,5436	342,5436	342,5436	342,5436
07019P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70550M	393,66	393,66	393,66	393,66	393,66	969,57	969,57	969,57	969,57	743,58	743,58	743,58	743,58	794,61	794,61	794,61	794,61	743,58	743,58	743,58	743,58	743,58	692,55	692,55	692,55	692,55	743,58	743,58	743,58	743,58	743,58	415,53	415,53	415,53	415,53	437,4	437,4	437,4	437,4	816,48	816,48	816,48	816,48	816,48	845,64	845,64	845,64	845,64	1173,69	1173,69	1173,69	1173,69
70550P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
